date,city,fuel_type,fuel_price_usd,fuel_price_sos,station_type
2025-10-25,Beledweyne,Kerosene,1.14,704.48,Government Station
2025-10-25,Beledweyne,Kerosene,1.32,815.72,Black Market
2025-10-26,Beledweyne,Kerosene,1.2,730.72,Private Station
2025-10-26,Beledweyne,Kerosene,1.14,694.19,Government Station
2025-10-26,Beledweyne,Kerosene,1.32,803.8,Black Market
2025-10-27,Beledweyne,Kerosene,1.2,731.04,Private Station
2025-10-27,Beledweyne,Kerosene,1.14,694.49,Government Station
2025-10-27,Beledweyne,Kerosene,1.32,804.15,Black Market
2025-10-28,Beledweyne,Kerosene,1.2,720.91,Private Station
2025-10-28,Beledweyne,Kerosene,1.14,684.86,Government Station
2025-10-28,Beledweyne,Kerosene,1.32,793.0,Black Market
2025-10-29,Beledweyne,Kerosene,1.2,732.76,Private Station
2025-10-29,Beledweyne,Kerosene,1.14,696.12,Government Station
2025-10-29,Beledweyne,Kerosene,1.32,806.03,Black Market
2025-10-30,Beledweyne,Kerosene,1.2,722.92,Private Station
2025-10-30,Beledweyne,Kerosene,1.14,686.78,Government Station
2025-10-30,Beledweyne,Kerosene,1.32,795.21,Black Market
2025-10-31,Beledweyne,Kerosene,1.2,728.33,Private Station
2025-10-31,Beledweyne,Kerosene,1.14,691.91,Government Station
2025-10-31,Beledweyne,Kerosene,1.32,801.16,Black Market
2025-11-01,Beledweyne,Kerosene,1.2,733.37,Private Station
2025-11-01,Beledweyne,Kerosene,1.14,696.7,Government Station
2025-11-01,Beledweyne,Kerosene,1.32,806.7,Black Market
2025-11-02,Beledweyne,Kerosene,1.2,721.3,Private Station
2025-11-02,Beledweyne,Kerosene,1.14,685.24,Government Station
2025-11-02,Beledweyne,Kerosene,1.32,793.43,Black Market
2025-11-03,Beledweyne,Kerosene,1.2,723.62,Private Station
2025-11-03,Beledweyne,Kerosene,1.14,687.44,Government Station
2025-11-03,Beledweyne,Kerosene,1.32,795.98,Black Market
2025-11-04,Beledweyne,Kerosene,1.2,743.61,Private Station
2025-11-04,Beledweyne,Kerosene,1.14,706.43,Government Station
2025-11-04,Beledweyne,Kerosene,1.32,817.97,Black Market
2025-11-05,Beledweyne,Kerosene,1.2,727.89,Private Station
2025-11-05,Beledweyne,Kerosene,1.14,691.5,Government Station
2025-11-05,Beledweyne,Kerosene,1.32,800.68,Black Market
2025-11-06,Beledweyne,Kerosene,1.2,737.98,Private Station
2025-11-06,Beledweyne,Kerosene,1.14,701.08,Government Station
2025-11-06,Beledweyne,Kerosene,1.32,811.78,Black Market
2025-11-07,Beledweyne,Kerosene,1.2,732.54,Private Station
2025-11-07,Beledweyne,Kerosene,1.14,695.91,Government Station
2025-11-07,Beledweyne,Kerosene,1.32,805.79,Black Market
2025-11-08,Beledweyne,Kerosene,1.2,738.57,Private Station
2025-11-08,Beledweyne,Kerosene,1.14,701.65,Government Station
2025-11-08,Beledweyne,Kerosene,1.32,812.43,Black Market
2025-11-09,Beledweyne,Kerosene,1.2,742.15,Private Station
2025-11-09,Beledweyne,Kerosene,1.14,705.04,Government Station
2025-11-09,Beledweyne,Kerosene,1.32,816.37,Black Market
2025-11-10,Beledweyne,Kerosene,1.2,731.07,Private Station
2025-11-10,Beledweyne,Kerosene,1.14,694.52,Government Station
2025-11-10,Beledweyne,Kerosene,1.32,804.18,Black Market
2025-11-11,Beledweyne,Kerosene,1.2,737.63,Private Station
2025-11-11,Beledweyne,Kerosene,1.14,700.75,Government Station
2025-11-11,Beledweyne,Kerosene,1.32,811.4,Black Market
2025-11-12,Beledweyne,Kerosene,1.2,733.25,Private Station
2025-11-12,Beledweyne,Kerosene,1.14,696.59,Government Station
2025-11-12,Beledweyne,Kerosene,1.32,806.57,Black Market
2025-11-13,Beledweyne,Kerosene,1.2,720.21,Private Station
2025-11-13,Beledweyne,Kerosene,1.14,684.2,Government Station
2025-11-13,Beledweyne,Kerosene,1.32,792.24,Black Market
2025-11-14,Beledweyne,Kerosene,1.2,727.7,Private Station
2025-11-14,Beledweyne,Kerosene,1.14,691.32,Government Station
2025-11-14,Beledweyne,Kerosene,1.32,800.47,Black Market
2025-11-15,Beledweyne,Kerosene,1.2,734.97,Private Station
2025-11-15,Beledweyne,Kerosene,1.14,698.22,Government Station
2025-11-15,Beledweyne,Kerosene,1.32,808.47,Black Market
2025-11-16,Beledweyne,Kerosene,1.2,732.78,Private Station
2025-11-16,Beledweyne,Kerosene,1.14,696.14,Government Station
2025-11-16,Beledweyne,Kerosene,1.32,806.06,Black Market
2025-11-17,Beledweyne,Kerosene,1.2,738.4,Private Station
2025-11-17,Beledweyne,Kerosene,1.14,701.48,Government Station
2025-11-17,Beledweyne,Kerosene,1.32,812.23,Black Market
2025-11-18,Beledweyne,Kerosene,1.2,728.75,Private Station
2025-11-18,Beledweyne,Kerosene,1.14,692.31,Government Station
2025-11-18,Beledweyne,Kerosene,1.32,801.62,Black Market
2025-11-19,Beledweyne,Kerosene,1.2,733.14,Private Station
2025-11-19,Beledweyne,Kerosene,1.14,696.49,Government Station
2025-11-19,Beledweyne,Kerosene,1.32,806.46,Black Market
2025-11-20,Beledweyne,Kerosene,1.2,737.95,Private Station
2025-11-20,Beledweyne,Kerosene,1.14,701.05,Government Station
2025-11-20,Beledweyne,Kerosene,1.32,811.74,Black Market
2025-11-21,Beledweyne,Kerosene,1.2,726.87,Private Station
2025-11-21,Beledweyne,Kerosene,1.14,690.53,Government Station
2025-11-21,Beledweyne,Kerosene,1.32,799.56,Black Market
2025-11-22,Beledweyne,Kerosene,1.2,731.8,Private Station
2025-11-22,Beledweyne,Kerosene,1.14,695.21,Government Station
2025-11-22,Beledweyne,Kerosene,1.32,804.98,Black Market
2025-11-23,Beledweyne,Kerosene,1.2,730.63,Private Station
2025-11-23,Beledweyne,Kerosene,1.14,694.1,Government Station
2025-11-23,Beledweyne,Kerosene,1.32,803.69,Black Market
2025-11-24,Beledweyne,Kerosene,1.2,732.73,Private Station
2025-11-24,Beledweyne,Kerosene,1.14,696.09,Government Station
2025-11-24,Beledweyne,Kerosene,1.32,806.0,Black Market
2025-11-25,Beledweyne,Kerosene,1.2,733.68,Private Station
2025-11-25,Beledweyne,Kerosene,1.14,697.0,Government Station
2025-11-25,Beledweyne,Kerosene,1.32,807.05,Black Market
2025-11-26,Beledweyne,Kerosene,1.2,734.85,Private Station
2025-11-26,Beledweyne,Kerosene,1.14,698.11,Government Station
2025-11-26,Beledweyne,Kerosene,1.32,808.33,Black Market
2025-11-27,Beledweyne,Kerosene,1.2,736.82,Private Station
2025-11-27,Beledweyne,Kerosene,1.14,699.98,Government Station
2025-11-27,Beledweyne,Kerosene,1.32,810.5,Black Market
2025-11-28,Beledweyne,Kerosene,1.2,726.51,Private Station
2025-11-28,Beledweyne,Kerosene,1.14,690.18,Government Station
2025-11-28,Beledweyne,Kerosene,1.32,799.16,Black Market
2025-11-29,Beledweyne,Kerosene,1.2,741.0,Private Station
2025-11-29,Beledweyne,Kerosene,1.14,703.95,Government Station
2025-11-29,Beledweyne,Kerosene,1.32,815.1,Black Market
2025-11-30,Beledweyne,Kerosene,1.2,725.32,Private Station
2025-11-30,Beledweyne,Kerosene,1.14,689.05,Government Station
2025-11-30,Beledweyne,Kerosene,1.32,797.85,Black Market
2025-12-01,Beledweyne,Kerosene,1.2,721.0,Private Station
2025-12-01,Beledweyne,Kerosene,1.14,684.95,Government Station
2025-12-01,Beledweyne,Kerosene,1.32,793.1,Black Market
2025-12-02,Beledweyne,Kerosene,1.2,722.23,Private Station
2025-12-02,Beledweyne,Kerosene,1.14,686.12,Government Station
2025-12-02,Beledweyne,Kerosene,1.32,794.45,Black Market
2025-12-03,Beledweyne,Kerosene,1.2,727.2,Private Station
2025-12-03,Beledweyne,Kerosene,1.14,690.84,Government Station
2025-12-03,Beledweyne,Kerosene,1.32,799.92,Black Market
2025-12-04,Beledweyne,Kerosene,1.2,733.5,Private Station
2025-12-04,Beledweyne,Kerosene,1.14,696.83,Government Station
2025-12-04,Beledweyne,Kerosene,1.32,806.85,Black Market
2025-12-05,Beledweyne,Kerosene,1.2,739.84,Private Station
2025-12-05,Beledweyne,Kerosene,1.14,702.85,Government Station
2025-12-05,Beledweyne,Kerosene,1.32,813.82,Black Market
2025-12-06,Beledweyne,Kerosene,1.2,743.71,Private Station
2025-12-06,Beledweyne,Kerosene,1.14,706.52,Government Station
2025-12-06,Beledweyne,Kerosene,1.32,818.08,Black Market
2025-12-07,Beledweyne,Kerosene,1.2,723.66,Private Station
2025-12-07,Beledweyne,Kerosene,1.14,687.48,Government Station
2025-12-07,Beledweyne,Kerosene,1.32,796.03,Black Market
2025-12-08,Beledweyne,Kerosene,1.2,721.15,Private Station
2025-12-08,Beledweyne,Kerosene,1.14,685.09,Government Station
2025-12-08,Beledweyne,Kerosene,1.32,793.26,Black Market
2025-12-09,Beledweyne,Kerosene,1.2,738.0,Private Station
2025-12-09,Beledweyne,Kerosene,1.14,701.1,Government Station
2025-12-09,Beledweyne,Kerosene,1.32,811.8,Black Market
2025-12-10,Beledweyne,Kerosene,1.2,731.91,Private Station
2025-12-10,Beledweyne,Kerosene,1.14,695.32,Government Station
2025-12-10,Beledweyne,Kerosene,1.32,805.1,Black Market
2025-12-11,Beledweyne,Kerosene,1.2,722.05,Private Station
2025-12-11,Beledweyne,Kerosene,1.14,685.95,Government Station
2025-12-11,Beledweyne,Kerosene,1.32,794.26,Black Market
2025-12-12,Beledweyne,Kerosene,1.2,738.05,Private Station
2025-12-12,Beledweyne,Kerosene,1.14,701.15,Government Station
2025-12-12,Beledweyne,Kerosene,1.32,811.86,Black Market
2025-12-13,Beledweyne,Kerosene,1.2,742.76,Private Station
2025-12-13,Beledweyne,Kerosene,1.14,705.63,Government Station
2025-12-13,Beledweyne,Kerosene,1.32,817.04,Black Market
2025-12-14,Beledweyne,Kerosene,1.2,742.32,Private Station
2025-12-14,Beledweyne,Kerosene,1.14,705.21,Government Station
2025-12-14,Beledweyne,Kerosene,1.32,816.56,Black Market
2025-12-15,Beledweyne,Kerosene,1.2,724.23,Private Station
2025-12-15,Beledweyne,Kerosene,1.14,688.02,Government Station
2025-12-15,Beledweyne,Kerosene,1.32,796.65,Black Market
2025-12-16,Beledweyne,Kerosene,1.2,736.43,Private Station
2025-12-16,Beledweyne,Kerosene,1.14,699.61,Government Station
2025-12-16,Beledweyne,Kerosene,1.32,810.07,Black Market
2025-12-17,Beledweyne,Kerosene,1.2,721.57,Private Station
2025-12-17,Beledweyne,Kerosene,1.14,685.49,Government Station
2025-12-17,Beledweyne,Kerosene,1.32,793.73,Black Market
2025-12-18,Beledweyne,Kerosene,1.2,743.78,Private Station
2025-12-18,Beledweyne,Kerosene,1.14,706.59,Government Station
2025-12-18,Beledweyne,Kerosene,1.32,818.16,Black Market
2025-12-19,Beledweyne,Kerosene,1.2,722.03,Private Station
2025-12-19,Beledweyne,Kerosene,1.14,685.93,Government Station
2025-12-19,Beledweyne,Kerosene,1.32,794.24,Black Market
2025-12-20,Beledweyne,Kerosene,1.2,724.01,Private Station
2025-12-20,Beledweyne,Kerosene,1.14,687.81,Government Station
2025-12-20,Beledweyne,Kerosene,1.32,796.41,Black Market
2025-12-21,Beledweyne,Kerosene,1.2,736.6,Private Station
2025-12-21,Beledweyne,Kerosene,1.14,699.77,Government Station
2025-12-21,Beledweyne,Kerosene,1.32,810.26,Black Market
2025-12-22,Beledweyne,Kerosene,1.2,734.01,Private Station
2025-12-22,Beledweyne,Kerosene,1.14,697.31,Government Station
2025-12-22,Beledweyne,Kerosene,1.32,807.41,Black Market
2025-12-23,Beledweyne,Kerosene,1.2,737.67,Private Station
2025-12-23,Beledweyne,Kerosene,1.14,700.78,Government Station
2025-12-23,Beledweyne,Kerosene,1.32,811.43,Black Market
2025-12-24,Beledweyne,Kerosene,1.2,735.46,Private Station
2025-12-24,Beledweyne,Kerosene,1.14,698.69,Government Station
2025-12-24,Beledweyne,Kerosene,1.32,809.01,Black Market
2025-12-25,Beledweyne,Kerosene,1.2,738.93,Private Station
2025-12-25,Beledweyne,Kerosene,1.14,701.98,Government Station
2025-12-25,Beledweyne,Kerosene,1.32,812.82,Black Market
2025-12-26,Beledweyne,Kerosene,1.2,722.3,Private Station
2025-12-26,Beledweyne,Kerosene,1.14,686.19,Government Station
2025-12-26,Beledweyne,Kerosene,1.32,794.53,Black Market
2025-12-27,Beledweyne,Kerosene,1.2,722.4,Private Station
2025-12-27,Beledweyne,Kerosene,1.14,686.28,Government Station
2025-12-27,Beledweyne,Kerosene,1.32,794.64,Black Market
2025-12-28,Beledweyne,Kerosene,1.2,736.08,Private Station
2025-12-28,Beledweyne,Kerosene,1.14,699.27,Government Station
2025-12-28,Beledweyne,Kerosene,1.32,809.68,Black Market
2025-12-29,Beledweyne,Kerosene,1.2,726.74,Private Station
2025-12-29,Beledweyne,Kerosene,1.14,690.41,Government Station
2025-12-29,Beledweyne,Kerosene,1.32,799.42,Black Market
2025-12-30,Beledweyne,Kerosene,1.2,722.51,Private Station
2025-12-30,Beledweyne,Kerosene,1.14,686.38,Government Station
2025-12-30,Beledweyne,Kerosene,1.32,794.76,Black Market
2025-12-31,Beledweyne,Kerosene,1.2,731.86,Private Station
2025-12-31,Beledweyne,Kerosene,1.14,695.27,Government Station
2025-12-31,Beledweyne,Kerosene,1.32,805.05,Black Market
2026-01-01,Beledweyne,Kerosene,1.2,723.56,Private Station
2026-01-01,Beledweyne,Kerosene,1.14,687.39,Government Station
2026-01-01,Beledweyne,Kerosene,1.32,795.92,Black Market
2026-01-02,Beledweyne,Kerosene,1.2,741.85,Private Station
2026-01-02,Beledweyne,Kerosene,1.14,704.76,Government Station
2026-01-02,Beledweyne,Kerosene,1.32,816.03,Black Market
2026-01-03,Beledweyne,Kerosene,1.2,732.84,Private Station
2026-01-03,Beledweyne,Kerosene,1.14,696.2,Government Station
2026-01-03,Beledweyne,Kerosene,1.32,806.13,Black Market
2026-01-04,Beledweyne,Kerosene,1.2,725.15,Private Station
2026-01-04,Beledweyne,Kerosene,1.14,688.89,Government Station
2026-01-04,Beledweyne,Kerosene,1.32,797.66,Black Market
2026-01-05,Beledweyne,Kerosene,1.2,743.85,Private Station
2026-01-05,Beledweyne,Kerosene,1.14,706.65,Government Station
2026-01-05,Beledweyne,Kerosene,1.32,818.23,Black Market
2026-01-06,Beledweyne,Kerosene,1.2,726.53,Private Station
2026-01-06,Beledweyne,Kerosene,1.14,690.2,Government Station
2026-01-06,Beledweyne,Kerosene,1.32,799.18,Black Market
2026-01-07,Beledweyne,Kerosene,1.2,735.56,Private Station
2026-01-07,Beledweyne,Kerosene,1.14,698.78,Government Station
2026-01-07,Beledweyne,Kerosene,1.32,809.12,Black Market
2026-01-08,Beledweyne,Kerosene,1.2,738.74,Private Station
2026-01-08,Beledweyne,Kerosene,1.14,701.81,Government Station
2026-01-08,Beledweyne,Kerosene,1.32,812.62,Black Market
2026-01-09,Beledweyne,Kerosene,1.2,726.41,Private Station
2026-01-09,Beledweyne,Kerosene,1.14,690.09,Government Station
2026-01-09,Beledweyne,Kerosene,1.32,799.05,Black Market
2026-01-10,Beledweyne,Kerosene,1.2,722.98,Private Station
2026-01-10,Beledweyne,Kerosene,1.14,686.83,Government Station
2026-01-10,Beledweyne,Kerosene,1.32,795.28,Black Market
2026-01-11,Beledweyne,Kerosene,1.2,723.46,Private Station
2026-01-11,Beledweyne,Kerosene,1.14,687.29,Government Station
2026-01-11,Beledweyne,Kerosene,1.32,795.81,Black Market
2026-01-12,Beledweyne,Kerosene,1.2,725.45,Private Station
2026-01-12,Beledweyne,Kerosene,1.14,689.17,Government Station
2026-01-12,Beledweyne,Kerosene,1.32,797.99,Black Market
2026-01-13,Beledweyne,Kerosene,1.2,742.02,Private Station
2026-01-13,Beledweyne,Kerosene,1.14,704.92,Government Station
2026-01-13,Beledweyne,Kerosene,1.32,816.23,Black Market
2026-01-14,Beledweyne,Kerosene,1.2,730.88,Private Station
2026-01-14,Beledweyne,Kerosene,1.14,694.33,Government Station
2026-01-14,Beledweyne,Kerosene,1.32,803.97,Black Market
2026-01-15,Beledweyne,Kerosene,1.2,723.44,Private Station
2026-01-15,Beledweyne,Kerosene,1.14,687.27,Government Station
2026-01-15,Beledweyne,Kerosene,1.32,795.79,Black Market
2026-01-16,Beledweyne,Kerosene,1.2,726.69,Private Station
2026-01-16,Beledweyne,Kerosene,1.14,690.36,Government Station
2026-01-16,Beledweyne,Kerosene,1.32,799.36,Black Market
2026-01-17,Beledweyne,Kerosene,1.2,742.74,Private Station
2026-01-17,Beledweyne,Kerosene,1.14,705.6,Government Station
2026-01-17,Beledweyne,Kerosene,1.32,817.01,Black Market
2026-01-18,Beledweyne,Kerosene,1.2,743.64,Private Station
2026-01-18,Beledweyne,Kerosene,1.14,706.46,Government Station
2026-01-18,Beledweyne,Kerosene,1.32,818.0,Black Market
2026-01-19,Beledweyne,Kerosene,1.2,724.49,Private Station
2026-01-19,Beledweyne,Kerosene,1.14,688.27,Government Station
2026-01-19,Beledweyne,Kerosene,1.32,796.94,Black Market
2026-01-20,Beledweyne,Kerosene,1.2,736.6,Private Station
2026-01-20,Beledweyne,Kerosene,1.14,699.77,Government Station
2026-01-20,Beledweyne,Kerosene,1.32,810.26,Black Market
2026-01-21,Beledweyne,Kerosene,1.2,742.08,Private Station
2026-01-21,Beledweyne,Kerosene,1.14,704.97,Government Station
2026-01-21,Beledweyne,Kerosene,1.32,816.28,Black Market
2026-01-22,Beledweyne,Kerosene,1.2,723.43,Private Station
2026-01-22,Beledweyne,Kerosene,1.14,687.26,Government Station
2026-01-22,Beledweyne,Kerosene,1.32,795.78,Black Market
2026-01-23,Beledweyne,Kerosene,1.2,735.2,Private Station
2026-01-23,Beledweyne,Kerosene,1.14,698.44,Government Station
2026-01-23,Beledweyne,Kerosene,1.32,808.72,Black Market
2026-01-24,Beledweyne,Kerosene,1.2,727.9,Private Station
2026-01-24,Beledweyne,Kerosene,1.14,691.51,Government Station
2026-01-24,Beledweyne,Kerosene,1.32,800.69,Black Market
2026-01-25,Beledweyne,Kerosene,1.2,732.31,Private Station
2026-01-25,Beledweyne,Kerosene,1.14,695.69,Government Station
2026-01-25,Beledweyne,Kerosene,1.32,805.54,Black Market
2026-01-26,Beledweyne,Kerosene,1.2,721.77,Private Station
2026-01-26,Beledweyne,Kerosene,1.14,685.68,Government Station
2026-01-26,Beledweyne,Kerosene,1.32,793.94,Black Market
2026-01-27,Beledweyne,Kerosene,1.2,736.27,Private Station
2026-01-27,Beledweyne,Kerosene,1.14,699.46,Government Station
2026-01-27,Beledweyne,Kerosene,1.32,809.9,Black Market
2026-01-28,Beledweyne,Kerosene,1.2,740.34,Private Station
2026-01-28,Beledweyne,Kerosene,1.14,703.32,Government Station
2026-01-28,Beledweyne,Kerosene,1.32,814.37,Black Market
2026-01-29,Beledweyne,Kerosene,1.2,733.84,Private Station
2026-01-29,Beledweyne,Kerosene,1.14,697.15,Government Station
2026-01-29,Beledweyne,Kerosene,1.32,807.22,Black Market
2026-01-30,Beledweyne,Kerosene,1.2,723.43,Private Station
2026-01-30,Beledweyne,Kerosene,1.14,687.26,Government Station
2026-01-30,Beledweyne,Kerosene,1.32,795.78,Black Market
2026-01-31,Beledweyne,Kerosene,1.2,739.68,Private Station
2026-01-31,Beledweyne,Kerosene,1.14,702.7,Government Station
2026-01-31,Beledweyne,Kerosene,1.32,813.65,Black Market
2026-02-01,Beledweyne,Kerosene,1.2,727.04,Private Station
2026-02-01,Beledweyne,Kerosene,1.14,690.69,Government Station
2026-02-01,Beledweyne,Kerosene,1.32,799.74,Black Market
2026-02-02,Beledweyne,Kerosene,1.2,743.11,Private Station
2026-02-02,Beledweyne,Kerosene,1.14,705.96,Government Station
2026-02-02,Beledweyne,Kerosene,1.32,817.42,Black Market
2026-02-03,Beledweyne,Kerosene,1.2,727.91,Private Station
2026-02-03,Beledweyne,Kerosene,1.14,691.51,Government Station
2026-02-03,Beledweyne,Kerosene,1.32,800.7,Black Market
2026-02-04,Beledweyne,Kerosene,1.2,736.24,Private Station
2026-02-04,Beledweyne,Kerosene,1.14,699.43,Government Station
2026-02-04,Beledweyne,Kerosene,1.32,809.86,Black Market
2026-02-05,Beledweyne,Kerosene,1.2,724.69,Private Station
2026-02-05,Beledweyne,Kerosene,1.14,688.45,Government Station
2026-02-05,Beledweyne,Kerosene,1.32,797.16,Black Market
2026-02-06,Beledweyne,Kerosene,1.2,736.73,Private Station
2026-02-06,Beledweyne,Kerosene,1.14,699.9,Government Station
2026-02-06,Beledweyne,Kerosene,1.32,810.41,Black Market
2026-02-07,Beledweyne,Kerosene,1.2,734.99,Private Station
2026-02-07,Beledweyne,Kerosene,1.14,698.24,Government Station
2026-02-07,Beledweyne,Kerosene,1.32,808.49,Black Market
2026-02-08,Beledweyne,Kerosene,1.2,723.51,Private Station
2026-02-08,Beledweyne,Kerosene,1.14,687.34,Government Station
2026-02-08,Beledweyne,Kerosene,1.32,795.86,Black Market
2026-02-09,Beledweyne,Kerosene,1.2,737.76,Private Station
2026-02-09,Beledweyne,Kerosene,1.14,700.87,Government Station
2026-02-09,Beledweyne,Kerosene,1.32,811.53,Black Market
2026-02-10,Beledweyne,Kerosene,1.2,725.35,Private Station
2026-02-10,Beledweyne,Kerosene,1.14,689.08,Government Station
2026-02-10,Beledweyne,Kerosene,1.32,797.88,Black Market
2026-02-11,Beledweyne,Kerosene,1.2,743.26,Private Station
2026-02-11,Beledweyne,Kerosene,1.14,706.1,Government Station
2026-02-11,Beledweyne,Kerosene,1.32,817.59,Black Market
2026-02-12,Beledweyne,Kerosene,1.2,741.41,Private Station
2026-02-12,Beledweyne,Kerosene,1.14,704.34,Government Station
2026-02-12,Beledweyne,Kerosene,1.32,815.55,Black Market
2026-02-13,Beledweyne,Kerosene,1.2,741.21,Private Station
2026-02-13,Beledweyne,Kerosene,1.14,704.15,Government Station
2026-02-13,Beledweyne,Kerosene,1.32,815.33,Black Market
2026-02-14,Beledweyne,Kerosene,1.2,727.16,Private Station
2026-02-14,Beledweyne,Kerosene,1.14,690.8,Government Station
2026-02-14,Beledweyne,Kerosene,1.32,799.88,Black Market
2026-02-15,Beledweyne,Kerosene,1.2,721.28,Private Station
2026-02-15,Beledweyne,Kerosene,1.14,685.21,Government Station
2026-02-15,Beledweyne,Kerosene,1.32,793.4,Black Market
2026-02-16,Beledweyne,Kerosene,1.2,727.25,Private Station
2026-02-16,Beledweyne,Kerosene,1.14,690.88,Government Station
2026-02-16,Beledweyne,Kerosene,1.32,799.97,Black Market
2026-02-17,Beledweyne,Kerosene,1.2,732.88,Private Station
2026-02-17,Beledweyne,Kerosene,1.14,696.24,Government Station
2026-02-17,Beledweyne,Kerosene,1.32,806.17,Black Market
2026-02-18,Beledweyne,Kerosene,1.2,721.69,Private Station
2026-02-18,Beledweyne,Kerosene,1.14,685.61,Government Station
2026-02-18,Beledweyne,Kerosene,1.32,793.86,Black Market
2026-02-19,Beledweyne,Kerosene,1.2,735.6,Private Station
2026-02-19,Beledweyne,Kerosene,1.14,698.82,Government Station
2026-02-19,Beledweyne,Kerosene,1.32,809.16,Black Market
2026-02-20,Beledweyne,Kerosene,1.2,739.83,Private Station
2026-02-20,Beledweyne,Kerosene,1.14,702.84,Government Station
2026-02-20,Beledweyne,Kerosene,1.32,813.82,Black Market
2026-02-21,Beledweyne,Kerosene,1.2,726.26,Private Station
2026-02-21,Beledweyne,Kerosene,1.14,689.94,Government Station
2026-02-21,Beledweyne,Kerosene,1.32,798.88,Black Market
2026-02-22,Beledweyne,Kerosene,1.2,725.07,Private Station
2026-02-22,Beledweyne,Kerosene,1.14,688.82,Government Station
2026-02-22,Beledweyne,Kerosene,1.32,797.58,Black Market
2026-02-23,Beledweyne,Kerosene,1.2,739.21,Private Station
2026-02-23,Beledweyne,Kerosene,1.14,702.25,Government Station
2026-02-23,Beledweyne,Kerosene,1.32,813.13,Black Market
2026-02-24,Beledweyne,Kerosene,1.2,720.35,Private Station
2026-02-24,Beledweyne,Kerosene,1.14,684.34,Government Station
2026-02-24,Beledweyne,Kerosene,1.32,792.39,Black Market
2026-02-25,Beledweyne,Kerosene,1.2,735.45,Private Station
2026-02-25,Beledweyne,Kerosene,1.14,698.68,Government Station
2026-02-25,Beledweyne,Kerosene,1.32,809.0,Black Market
2026-02-26,Beledweyne,Kerosene,1.2,741.2,Private Station
2026-02-26,Beledweyne,Kerosene,1.14,704.14,Government Station
2026-02-26,Beledweyne,Kerosene,1.32,815.32,Black Market
2026-02-27,Beledweyne,Kerosene,1.2,740.35,Private Station
2026-02-27,Beledweyne,Kerosene,1.14,703.33,Government Station
2026-02-27,Beledweyne,Kerosene,1.32,814.39,Black Market
2026-02-28,Beledweyne,Kerosene,1.2,729.82,Private Station
2026-02-28,Beledweyne,Kerosene,1.14,693.33,Government Station
2026-02-28,Beledweyne,Kerosene,1.32,802.8,Black Market
2026-03-01,Beledweyne,Kerosene,1.2,724.22,Private Station
2026-03-01,Beledweyne,Kerosene,1.14,688.01,Government Station
2026-03-01,Beledweyne,Kerosene,1.32,796.64,Black Market
2026-03-02,Beledweyne,Kerosene,1.2,736.81,Private Station
2026-03-02,Beledweyne,Kerosene,1.14,699.97,Government Station
2026-03-02,Beledweyne,Kerosene,1.32,810.5,Black Market
2026-03-03,Beledweyne,Kerosene,1.2,741.66,Private Station
2026-03-03,Beledweyne,Kerosene,1.14,704.58,Government Station
2026-03-03,Beledweyne,Kerosene,1.32,815.83,Black Market
2026-03-04,Beledweyne,Kerosene,1.2,720.14,Private Station
2026-03-04,Beledweyne,Kerosene,1.14,684.14,Government Station
2026-03-04,Beledweyne,Kerosene,1.32,792.16,Black Market
2026-03-05,Beledweyne,Kerosene,1.2,721.31,Private Station
2026-03-05,Beledweyne,Kerosene,1.14,685.24,Government Station
2026-03-05,Beledweyne,Kerosene,1.32,793.44,Black Market
2026-03-06,Beledweyne,Kerosene,1.2,721.93,Private Station
2026-03-06,Beledweyne,Kerosene,1.14,685.83,Government Station
2026-03-06,Beledweyne,Kerosene,1.32,794.12,Black Market
2026-03-07,Beledweyne,Kerosene,1.2,726.78,Private Station
2026-03-07,Beledweyne,Kerosene,1.14,690.44,Government Station
2026-03-07,Beledweyne,Kerosene,1.32,799.46,Black Market
2026-03-08,Beledweyne,Kerosene,1.2,740.11,Private Station
2026-03-08,Beledweyne,Kerosene,1.14,703.1,Government Station
2026-03-08,Beledweyne,Kerosene,1.32,814.12,Black Market
2026-03-09,Beledweyne,Kerosene,1.2,725.05,Private Station
2026-03-09,Beledweyne,Kerosene,1.14,688.8,Government Station
2026-03-09,Beledweyne,Kerosene,1.32,797.55,Black Market
2026-03-10,Beledweyne,Kerosene,1.2,721.02,Private Station
2026-03-10,Beledweyne,Kerosene,1.14,684.97,Government Station
2026-03-10,Beledweyne,Kerosene,1.32,793.12,Black Market
2026-03-11,Beledweyne,Kerosene,1.2,721.97,Private Station
2026-03-11,Beledweyne,Kerosene,1.14,685.88,Government Station
2026-03-11,Beledweyne,Kerosene,1.32,794.17,Black Market
2026-03-12,Beledweyne,Kerosene,1.2,728.27,Private Station
2026-03-12,Beledweyne,Kerosene,1.14,691.85,Government Station
2026-03-12,Beledweyne,Kerosene,1.32,801.09,Black Market
2026-03-13,Beledweyne,Kerosene,1.2,733.85,Private Station
2026-03-13,Beledweyne,Kerosene,1.14,697.15,Government Station
2026-03-13,Beledweyne,Kerosene,1.32,807.23,Black Market
2026-03-14,Beledweyne,Kerosene,1.2,730.85,Private Station
2026-03-14,Beledweyne,Kerosene,1.14,694.31,Government Station
2026-03-14,Beledweyne,Kerosene,1.32,803.94,Black Market
2026-03-15,Beledweyne,Kerosene,1.2,726.97,Private Station
