date,city,usd_sos_rate,daily_change_percent,market_type,source,rate_ma7,rate_ma30
2025-03-04,Galkayo,640.75,0.234,mixed,Black Market,641.8985714285715,638.668
2025-03-05,Galkayo,643.43,0.296,mixed,Black Market,642.0514285714286,639.0283333333333
2025-03-06,Galkayo,644.18,-0.005,mixed,Black Market,642.3371428571428,639.3933333333333
2025-03-07,Galkayo,642.77,-0.136,mixed,Black Market,641.9757142857143,639.5556666666666
2025-03-08,Galkayo,641.09,0.0,mixed,Black Market,641.722857142857,639.5606666666666
2025-03-09,Galkayo,641.75,-0.19,mixed,Black Market,641.8928571428571,639.6356666666667
2025-03-10,Galkayo,641.4,-0.298,mixed,Black Market,642.1957142857143,639.7526666666668
2025-03-11,Galkayo,640.97,-0.041,mixed,Black Market,642.2271428571429,639.7926666666667
2025-03-12,Galkayo,641.36,-0.032,mixed,Black Market,641.9314285714287,639.895
2025-03-13,Galkayo,639.16,-0.391,mixed,Black Market,641.2142857142857,639.9076666666666
2025-03-14,Galkayo,641.12,0.372,mixed,Black Market,640.9785714285715,639.9766666666667
2025-03-15,Galkayo,644.36,0.549,mixed,Black Market,641.4457142857143,640.238
2025-03-16,Galkayo,646.53,0.191,mixed,Black Market,642.1285714285714,640.6563333333332
2025-03-17,Galkayo,647.6,0.163,mixed,Black Market,643.0142857142857,641.0963333333333
2025-03-18,Galkayo,649.37,0.278,mixed,Black Market,644.2142857142857,641.5593333333334
2025-03-19,Galkayo,649.9,-0.036,mixed,Black Market,645.4342857142857,641.9739999999999
2025-03-20,Galkayo,649.67,-0.104,mixed,Black Market,646.9357142857143,642.5286666666667
2025-03-21,Galkayo,649.72,0.12,mixed,Black Market,648.1642857142858,643.0843333333333
2025-03-22,Galkayo,648.71,-0.028,mixed,Black Market,648.7857142857143,643.5260000000001
2025-03-23,Galkayo,647.96,-0.16,mixed,Black Market,648.99,643.8806666666667
2025-03-24,Galkayo,647.3,0.075,mixed,Black Market,648.9471428571429,644.1096666666667
2025-03-25,Galkayo,645.92,-0.216,mixed,Black Market,648.4542857142858,644.2163333333333
2025-03-26,Galkayo,645.45,-0.112,mixed,Black Market,647.8185714285713,644.2643333333333
2025-03-27,Galkayo,646.02,0.186,mixed,Black Market,647.2971428571428,644.3009999999999
2025-03-28,Galkayo,643.01,-0.502,mixed,Black Market,646.3385714285714,644.3226666666667
2025-03-29,Galkayo,644.11,0.056,mixed,Black Market,645.6814285714287,644.387
2025-03-30,Galkayo,645.39,0.203,mixed,Black Market,645.3142857142857,644.39
2025-03-31,Galkayo,645.1,-0.124,mixed,Black Market,645.0,644.4646666666666
2025-04-01,Galkayo,650.0,2.115,mixed,Black Market,645.5828571428572,644.7793333333334
2025-04-02,Galkayo,647.5,-0.262,mixed,Black Market,645.8757142857143,645.0533333333333
2025-04-03,Galkayo,644.64,-0.292,mixed,Black Market,645.6785714285714,645.1829999999999
2025-04-04,Galkayo,644.59,-0.247,mixed,Black Market,645.9042857142857,645.2216666666666
2025-04-05,Galkayo,643.43,-0.024,mixed,Black Market,645.8071428571428,645.1966666666667
2025-04-06,Galkayo,643.47,0.03,mixed,Black Market,645.5328571428571,645.22
2025-04-07,Galkayo,643.09,-0.04,mixed,Black Market,645.2457142857144,645.2866666666667
2025-04-08,Galkayo,646.42,0.345,mixed,Black Market,644.7342857142856,645.4423333333333
2025-04-09,Galkayo,646.92,0.269,mixed,Black Market,644.6514285714285,645.6263333333334
2025-04-10,Galkayo,647.13,0.138,mixed,Black Market,645.0071428571429,645.8316666666666
2025-04-11,Galkayo,647.73,0.155,mixed,Black Market,645.4557142857142,646.044
2025-04-12,Galkayo,647.0,-0.352,mixed,Black Market,645.9657142857143,646.3053333333334
2025-04-13,Galkayo,649.94,0.34,mixed,Black Market,646.89,646.5993333333333
2025-04-14,Galkayo,650.0,0.382,mixed,Black Market,647.8771428571429,646.7873333333333
2025-04-15,Galkayo,648.67,-0.208,mixed,Black Market,648.1985714285714,646.8586666666666
2025-04-16,Galkayo,649.24,0.055,mixed,Black Market,648.53,646.9133333333334
2025-04-17,Galkayo,647.55,-0.129,mixed,Black Market,648.59,646.8526666666666
2025-04-18,Galkayo,647.61,0.236,mixed,Black Market,648.5728571428572,646.7763333333334
2025-04-19,Galkayo,645.41,-0.579,mixed,Black Market,648.3457142857143,646.6343333333333
2025-04-20,Galkayo,647.12,0.09,mixed,Black Market,647.9428571428571,646.5476666666667
2025-04-21,Galkayo,646.66,-0.079,mixed,Black Market,647.4657142857142,646.4793333333332
2025-04-22,Galkayo,647.11,0.181,mixed,Black Market,647.2428571428571,646.4509999999999
2025-04-23,Galkayo,645.54,-0.253,mixed,Black Market,646.7142857142857,646.3923333333333
2025-04-24,Galkayo,644.09,-0.247,mixed,Black Market,646.22,646.3313333333334
2025-04-25,Galkayo,645.79,0.252,mixed,Black Market,645.96,646.3426666666668
2025-04-26,Galkayo,642.53,-0.496,mixed,Black Market,645.5485714285714,646.2263333333334
2025-04-27,Galkayo,643.57,0.283,mixed,Black Market,645.0414285714286,646.245
2025-04-28,Galkayo,642.92,-0.217,mixed,Black Market,644.5071428571429,646.2053333333333
2025-04-29,Galkayo,640.2,-0.081,mixed,Black Market,643.5200000000001,646.0323333333332
2025-04-30,Galkayo,639.07,0.213,mixed,Black Market,642.5957142857143,645.8313333333333
2025-05-01,Galkayo,640.35,0.024,mixed,Black Market,642.0614285714286,645.5096666666667
2025-05-02,Galkayo,643.05,0.343,mixed,Black Market,641.6700000000001,645.3613333333334
2025-05-03,Galkayo,641.48,-0.297,mixed,Black Market,641.5200000000001,645.256
2025-05-04,Galkayo,645.47,0.537,mixed,Black Market,641.7914285714286,645.2853333333334
2025-05-05,Galkayo,645.95,-0.002,mixed,Black Market,642.2242857142858,645.3693333333334
2025-05-06,Galkayo,644.4,-0.223,mixed,Black Market,642.8242857142858,645.4003333333333
2025-05-07,Galkayo,646.09,0.188,mixed,Black Market,643.8271428571428,645.5003333333333
2025-05-08,Galkayo,645.64,0.014,mixed,Black Market,644.5828571428572,645.4743333333333
2025-05-09,Galkayo,645.7,0.013,mixed,Black Market,644.9614285714287,645.4336666666666
2025-05-10,Galkayo,648.54,0.548,mixed,Black Market,645.97,645.4806666666667
2025-05-11,Galkayo,647.45,-0.143,mixed,Black Market,646.2528571428572,645.4713333333334
2025-05-12,Galkayo,648.88,0.076,mixed,Black Market,646.6714285714286,645.534
2025-05-13,Galkayo,650.0,0.381,mixed,Black Market,647.4714285714286,645.536
2025-05-14,Galkayo,649.23,-0.274,mixed,Black Market,647.92,645.5103333333333
2025-05-15,Galkayo,648.7,-0.173,mixed,Black Market,648.3571428571429,645.5113333333334
2025-05-16,Galkayo,648.11,-0.189,mixed,Black Market,648.7014285714286,645.4736666666666
2025-05-17,Galkayo,646.46,-0.181,mixed,Black Market,648.4042857142857,645.4373333333333
2025-05-18,Galkayo,646.15,-0.235,mixed,Black Market,648.2185714285714,645.3886666666666
2025-05-19,Galkayo,644.19,-0.093,mixed,Black Market,647.5485714285714,645.348
2025-05-20,Galkayo,645.23,0.023,mixed,Black Market,646.8671428571428,645.285
2025-05-21,Galkayo,645.09,-0.122,mixed,Black Market,646.2757142857143,645.2326666666667
2025-05-22,Galkayo,647.77,0.451,mixed,Black Market,646.1428571428571,645.2546666666666
2025-05-23,Galkayo,650.0,0.537,mixed,Black Market,646.4128571428572,645.4033333333333
2025-05-24,Galkayo,647.19,-0.307,mixed,Black Market,646.5171428571429,645.5066666666667
2025-05-25,Galkayo,649.18,0.409,mixed,Black Market,646.9499999999999,645.6196666666667
2025-05-26,Galkayo,650.0,0.213,mixed,Black Market,647.78,645.8686666666667
2025-05-27,Galkayo,650.0,0.09,mixed,Black Market,648.4614285714285,646.0830000000001
2025-05-28,Galkayo,650.0,0.09,mixed,Black Market,649.1628571428571,646.3190000000001
2025-05-29,Galkayo,650.0,0.464,mixed,Black Market,649.4814285714285,646.6456666666668
2025-05-30,Galkayo,650.0,0.272,mixed,Black Market,649.4814285714285,647.0100000000001
2025-05-31,Galkayo,650.0,0.179,mixed,Black Market,649.882857142857,647.3316666666667
2025-06-01,Galkayo,649.39,-0.037,mixed,Black Market,649.9128571428571,647.543
2025-06-02,Galkayo,647.88,-0.169,mixed,Black Market,649.6099999999999,647.7563333333333
2025-06-03,Galkayo,645.36,-0.453,mixed,Black Market,648.9471428571429,647.7526666666666
2025-06-04,Galkayo,646.03,-0.018,mixed,Black Market,648.38,647.7553333333333
2025-06-05,Galkayo,645.17,-0.015,mixed,Black Market,647.6899999999999,647.7810000000001
2025-06-06,Galkayo,640.9,-0.562,mixed,Black Market,646.39,647.6080000000001
2025-06-07,Galkayo,641.14,0.05,mixed,Black Market,645.1242857142857,647.4580000000001
2025-06-08,Galkayo,638.97,-0.239,mixed,Black Market,643.6357142857142,647.2336666666667
2025-06-09,Galkayo,640.44,0.121,mixed,Black Market,642.5728571428572,646.9636666666667
2025-06-10,Galkayo,642.81,0.594,mixed,Black Market,642.2085714285714,646.809
2025-06-11,Galkayo,643.04,-0.009,mixed,Black Market,641.7814285714286,646.6143333333333
2025-06-12,Galkayo,639.95,-0.292,mixed,Black Market,641.0357142857143,646.2793333333334
2025-06-13,Galkayo,640.23,0.193,mixed,Black Market,640.9399999999999,645.9793333333333
2025-06-14,Galkayo,638.05,-0.157,mixed,Black Market,640.4985714285714,645.6243333333333
2025-06-15,Galkayo,639.4,0.239,mixed,Black Market,640.5600000000001,645.3340000000001
2025-06-16,Galkayo,639.81,0.055,mixed,Black Market,640.47,645.1123333333334
2025-06-17,Galkayo,638.35,-0.363,mixed,Black Market,639.8328571428572,644.8523333333334
2025-06-18,Galkayo,639.1,0.11,mixed,Black Market,639.2700000000001,644.6826666666667
2025-06-19,Galkayo,636.69,-0.183,mixed,Black Market,638.8042857142857,644.398
2025-06-20,Galkayo,634.89,-0.287,mixed,Black Market,638.0414285714286,644.0580000000001
2025-06-21,Galkayo,635.45,-0.12,mixed,Black Market,637.6700000000001,643.6473333333334
2025-06-22,Galkayo,634.71,-0.001,mixed,Black Market,637.0,643.1376666666667
2025-06-23,Galkayo,634.74,-0.092,mixed,Black Market,636.2757142857143,642.7226666666667
2025-06-24,Galkayo,633.75,-0.324,mixed,Black Market,635.6185714285714,642.2083333333334
2025-06-25,Galkayo,648.99,2.387,mixed,Black Market,637.0314285714286,642.1746666666666
2025-06-26,Galkayo,648.86,-0.012,mixed,Black Market,638.7700000000001,642.1366666666667
2025-06-27,Galkayo,645.53,-0.561,mixed,Black Market,640.29,641.9876666666665
2025-06-28,Galkayo,646.8,0.197,mixed,Black Market,641.9114285714286,641.881
2025-06-29,Galkayo,647.16,-0.163,mixed,Black Market,643.6899999999999,641.7863333333333
2025-06-30,Galkayo,650.0,0.402,mixed,Black Market,645.87,641.7863333333333
2025-07-01,Galkayo,650.0,0.264,mixed,Black Market,648.1914285714286,641.8066666666667
2025-07-02,Galkayo,644.05,-0.646,mixed,Black Market,647.4857142857143,641.6790000000001
2025-07-03,Galkayo,645.7,0.169,mixed,Black Market,647.0342857142857,641.6903333333335
2025-07-04,Galkayo,644.8,-0.062,mixed,Black Market,646.9300000000001,641.6493333333333
2025-07-05,Galkayo,648.44,0.663,mixed,Black Market,647.1642857142857,641.7583333333333
2025-07-06,Galkayo,647.2,-0.039,mixed,Black Market,647.1700000000001,641.9683333333334
2025-07-07,Galkayo,647.33,-0.042,mixed,Black Market,646.7885714285715,642.1746666666666
2025-07-08,Galkayo,644.38,-0.49,mixed,Black Market,645.9857142857144,642.3549999999999
2025-07-09,Galkayo,643.15,-0.044,mixed,Black Market,645.8571428571429,642.4453333333333
2025-07-10,Galkayo,643.66,0.083,mixed,Black Market,645.5657142857143,642.4736666666666
2025-07-11,Galkayo,643.0,-0.144,mixed,Black Market,645.3085714285714,642.4723333333334
2025-07-12,Galkayo,643.91,0.183,mixed,Black Market,644.6614285714286,642.6043333333333
2025-07-13,Galkayo,647.64,0.723,mixed,Black Market,644.7242857142857,642.8513333333334
2025-07-14,Galkayo,647.16,-0.154,mixed,Black Market,644.6999999999999,643.1550000000001
2025-07-15,Galkayo,648.67,0.045,mixed,Black Market,645.3128571428571,643.4639999999999
2025-07-16,Galkayo,649.11,0.026,mixed,Black Market,646.1642857142857,643.7739999999999
2025-07-17,Galkayo,646.06,-0.482,mixed,Black Market,646.5071428571429,644.0310000000001
2025-07-18,Galkayo,647.7,-0.028,mixed,Black Market,647.1785714285714,644.3176666666667
2025-07-19,Galkayo,642.55,-0.844,mixed,Black Market,646.9842857142858,644.513
2025-07-20,Galkayo,644.66,0.337,mixed,Black Market,646.5585714285714,644.8386666666667
2025-07-21,Galkayo,642.13,-0.518,mixed,Black Market,645.84,645.0613333333333
2025-07-22,Galkayo,640.73,-0.214,mixed,Black Market,644.7057142857142,645.2620000000001
2025-07-23,Galkayo,637.91,-0.373,mixed,Black Market,643.1057142857143,645.3676666666667
2025-07-24,Galkayo,640.95,0.484,mixed,Black Market,642.3757142857143,645.6076666666667
2025-07-25,Galkayo,640.82,-0.05,mixed,Black Market,641.3928571428571,645.3353333333333
2025-07-26,Galkayo,641.36,0.105,mixed,Black Market,641.222857142857,645.0853333333333
2025-07-27,Galkayo,641.68,0.052,mixed,Black Market,640.7971428571428,644.957
2025-07-28,Galkayo,645.79,0.578,mixed,Black Market,641.3199999999999,644.9233333333333
2025-07-29,Galkayo,645.03,-0.207,mixed,Black Market,641.9342857142857,644.8523333333334
2025-07-30,Galkayo,644.95,0.085,mixed,Black Market,642.9399999999999,644.6839999999999
2025-07-31,Galkayo,645.71,0.158,mixed,Black Market,643.62,644.5409999999999
2025-08-01,Galkayo,642.83,-0.613,mixed,Black Market,643.907142857143,644.5003333333333
2025-08-02,Galkayo,639.02,-0.363,mixed,Black Market,643.5728571428572,644.2776666666666
2025-08-03,Galkayo,635.66,-0.326,mixed,Black Market,642.7128571428572,643.973
2025-08-04,Galkayo,637.67,0.233,mixed,Black Market,641.5528571428571,643.614
2025-08-05,Galkayo,637.97,-0.127,mixed,Black Market,640.5442857142858,643.3063333333333
2025-08-06,Galkayo,634.44,-0.562,mixed,Black Market,639.0428571428572,642.8766666666668
2025-08-07,Galkayo,633.09,-0.16,mixed,Black Market,637.24,642.5003333333334
2025-08-08,Galkayo,633.97,0.047,mixed,Black Market,635.9742857142857,642.1943333333332
2025-08-09,Galkayo,632.47,-0.237,mixed,Black Market,635.0385714285715,641.8213333333333
2025-08-10,Galkayo,632.04,-0.058,mixed,Black Market,634.5214285714286,641.456
2025-08-11,Galkayo,629.86,-0.24,mixed,Black Market,633.4057142857143,640.9876666666667
2025-08-12,Galkayo,630.09,-0.099,mixed,Black Market,632.28,640.4026666666667
2025-08-13,Galkayo,627.44,-0.343,mixed,Black Market,631.28,639.7453333333334
2025-08-14,Galkayo,625.36,-0.505,mixed,Black Market,630.1757142857142,638.9683333333335
2025-08-15,Galkayo,626.07,0.252,mixed,Black Market,629.0471428571428,638.2003333333334
2025-08-16,Galkayo,629.08,0.709,mixed,Black Market,628.5628571428571,637.6343333333333
2025-08-17,Galkayo,629.94,0.204,mixed,Black Market,628.2628571428571,637.0423333333333
2025-08-18,Galkayo,630.48,-0.18,mixed,Black Market,628.3514285714285,636.64
2025-08-19,Galkayo,628.09,-0.395,mixed,Black Market,628.0657142857143,636.0876666666667
2025-08-20,Galkayo,630.72,0.509,mixed,Black Market,628.5342857142857,635.7073333333334
2025-08-21,Galkayo,630.5,-0.166,mixed,Black Market,629.2685714285715,635.3663333333333
2025-08-22,Galkayo,632.79,0.192,mixed,Black Market,630.2285714285715,635.1956666666666
2025-08-23,Galkayo,628.96,-0.486,mixed,Black Market,630.2114285714285,634.7959999999999
2025-08-24,Galkayo,630.65,0.39,mixed,Black Market,630.3128571428571,634.457
2025-08-25,Galkayo,629.08,-0.138,mixed,Black Market,630.1128571428571,634.0476666666667
2025-08-26,Galkayo,627.76,0.115,mixed,Black Market,630.0657142857143,633.5836666666667
2025-08-27,Galkayo,626.82,-0.228,mixed,Black Market,629.5085714285715,632.9513333333333
2025-08-28,Galkayo,623.39,-0.411,mixed,Black Market,628.4928571428571,632.2299999999999
2025-08-29,Galkayo,623.45,-0.151,mixed,Black Market,627.1585714285715,631.5133333333334
2025-08-30,Galkayo,624.41,0.097,mixed,Black Market,626.5085714285715,630.8033333333333
2025-08-31,Galkayo,625.95,0.165,mixed,Black Market,625.8371428571428,630.2406666666667
2025-09-01,Galkayo,624.43,-0.227,mixed,Black Market,625.1728571428572,629.7543333333334
2025-09-02,Galkayo,624.24,-0.014,mixed,Black Market,624.67,629.3736666666666
2025-09-03,Galkayo,625.51,0.358,mixed,Black Market,624.4828571428571,628.9683333333334
2025-09-04,Galkayo,627.14,0.285,mixed,Black Market,625.0185714285715,628.6073333333334
2025-09-05,Galkayo,628.09,0.107,mixed,Black Market,625.6814285714287,628.3956666666667
2025-09-06,Galkayo,625.06,-0.335,mixed,Black Market,625.7742857142857,628.128
2025-09-07,Galkayo,624.89,-0.156,mixed,Black Market,625.6228571428571,627.8253333333334
2025-09-08,Galkayo,623.76,-0.029,mixed,Black Market,625.5271428571428,627.535
2025-09-09,Galkayo,622.24,-0.164,mixed,Black Market,625.2414285714286,627.2083333333334
2025-09-10,Galkayo,625.08,0.277,mixed,Black Market,625.1800000000001,627.0489999999999
2025-09-11,Galkayo,624.57,-0.211,mixed,Black Market,624.8128571428572,626.8649999999999
2025-09-12,Galkayo,622.76,-0.267,mixed,Black Market,624.0514285714286,626.7090000000001
2025-09-13,Galkayo,624.48,0.327,mixed,Black Market,623.9685714285714,626.6796666666667
2025-09-14,Galkayo,627.52,0.547,mixed,Black Market,624.3442857142857,626.728
2025-09-15,Galkayo,629.3,0.404,mixed,Black Market,625.1357142857142,626.7353333333334
2025-09-16,Galkayo,633.5,0.469,mixed,Black Market,626.7442857142858,626.8539999999999
2025-09-17,Galkayo,635.19,0.308,mixed,Black Market,628.1885714285715,627.011
2025-09-18,Galkayo,635.22,-0.101,mixed,Black Market,629.71,627.2486666666666
2025-09-19,Galkayo,633.02,-0.521,mixed,Black Market,631.1757142857142,627.3253333333333
2025-09-20,Galkayo,636.11,0.59,mixed,Black Market,632.8371428571428,627.5123333333335
2025-09-21,Galkayo,634.05,-0.154,mixed,Black Market,633.7699999999999,627.5543333333334
2025-09-22,Galkayo,637.42,0.29,mixed,Black Market,634.9300000000001,627.8363333333332
2025-09-23,Galkayo,638.47,0.14,mixed,Black Market,635.6400000000001,628.097
2025-09-24,Galkayo,637.81,-0.051,mixed,Black Market,636.0142857142857,628.388
2025-09-25,Galkayo,643.99,0.615,mixed,Black Market,637.2671428571429,628.929
2025-09-26,Galkayo,640.88,-0.377,mixed,Black Market,638.39,629.3976666666666
2025-09-27,Galkayo,646.71,0.672,mixed,Black Market,639.9042857142857,630.175
2025-09-28,Galkayo,649.5,0.313,mixed,Black Market,642.1114285714285,631.0433333333333
2025-09-29,Galkayo,650.0,0.278,mixed,Black Market,643.9085714285713,631.8963333333334
2025-09-30,Galkayo,646.84,-0.385,mixed,Black Market,645.1042857142858,632.5926666666667
2025-10-01,Galkayo,645.93,-0.075,mixed,Black Market,646.2642857142857,633.3093333333333
2025-10-02,Galkayo,645.81,0.211,mixed,Black Market,646.5242857142857,634.0283333333334
2025-10-03,Galkayo,643.05,-0.303,mixed,Black Market,646.8342857142858,634.6129999999999
2025-10-04,Galkayo,643.08,-0.01,mixed,Black Market,646.3157142857143,635.1443333333334
2025-10-05,Galkayo,646.24,0.456,mixed,Black Market,645.85,635.7493333333333
2025-10-06,Galkayo,647.23,-0.037,mixed,Black Market,645.4542857142857,636.4883333333332
2025-10-07,Galkayo,650.0,0.361,mixed,Black Market,645.9057142857143,637.3253333333333
2025-10-08,Galkayo,650.0,0.166,mixed,Black Market,646.4871428571429,638.2
2025-10-09,Galkayo,647.83,-0.414,mixed,Black Market,646.7757142857143,639.053
2025-10-10,Galkayo,648.33,0.115,mixed,Black Market,647.53,639.828
2025-10-11,Galkayo,646.74,-0.33,mixed,Black Market,648.0528571428571,640.5670000000001
2025-10-12,Galkayo,643.35,-0.561,mixed,Black Market,647.64,641.2533333333333
2025-10-13,Galkayo,644.51,0.255,mixed,Black Market,647.2514285714286,641.921
2025-10-14,Galkayo,644.6,0.007,mixed,Black Market,646.4799999999999,642.4903333333333
2025-10-15,Galkayo,643.69,-0.063,mixed,Black Market,645.5785714285714,642.9699999999999
2025-10-16,Galkayo,641.98,-0.338,mixed,Black Market,644.7428571428571,643.2526666666668
2025-10-17,Galkayo,642.16,0.219,mixed,Black Market,643.8614285714286,643.4850000000001
2025-10-18,Galkayo,639.61,-0.31,mixed,Black Market,642.842857142857,643.6313333333333
2025-10-19,Galkayo,634.79,-0.605,mixed,Black Market,641.62,643.6903333333333
2025-10-20,Galkayo,638.52,0.45,mixed,Black Market,640.7642857142856,643.7706666666667
2025-10-21,Galkayo,638.72,-0.013,mixed,Black Market,639.9242857142857,643.9263333333333
2025-10-22,Galkayo,634.44,-0.6,mixed,Black Market,638.6028571428571,643.827
2025-10-23,Galkayo,636.93,0.418,mixed,Black Market,637.8814285714286,643.7756666666667
2025-10-24,Galkayo,639.07,0.309,mixed,Black Market,637.4399999999999,643.8176666666666
2025-10-25,Galkayo,639.64,0.176,mixed,Black Market,637.4442857142857,643.6726666666667
2025-10-26,Galkayo,637.71,-0.146,mixed,Black Market,637.8614285714285,643.5670000000001
2025-10-27,Galkayo,639.1,0.095,mixed,Black Market,637.9442857142857,643.3133333333334
2025-10-28,Galkayo,640.37,0.193,mixed,Black Market,638.1800000000001,643.009
2025-10-29,Galkayo,638.97,-0.074,mixed,Black Market,638.8271428571428,642.6413333333334
2025-10-30,Galkayo,637.94,-0.188,mixed,Black Market,638.9714285714286,642.3446666666666
2025-10-31,Galkayo,639.12,0.188,mixed,Black Market,638.9785714285715,642.1176666666668
2025-11-01,Galkayo,635.11,-0.703,mixed,Black Market,638.3314285714285,641.761
2025-11-02,Galkayo,634.05,0.02,mixed,Black Market,637.8085714285714,641.461
2025-11-03,Galkayo,632.16,-0.231,mixed,Black Market,636.8171428571429,641.097
2025-11-04,Galkayo,630.77,-0.22,mixed,Black Market,635.4457142857143,640.5813333333334
2025-11-05,Galkayo,631.45,0.022,mixed,Black Market,634.3714285714285,640.0553333333334
2025-11-06,Galkayo,630.84,-0.118,mixed,Black Market,633.3571428571429,639.4166666666666
2025-11-07,Galkayo,633.43,0.243,mixed,Black Market,632.5442857142856,638.8643333333333
2025-11-08,Galkayo,633.55,0.078,mixed,Black Market,632.3214285714286,638.3883333333332
2025-11-09,Galkayo,634.34,0.148,mixed,Black Market,632.3628571428571,637.922
2025-11-10,Galkayo,632.87,-0.226,mixed,Black Market,632.4642857142857,637.4596666666667
2025-11-11,Galkayo,633.91,0.278,mixed,Black Market,632.9128571428572,637.1450000000001
2025-11-12,Galkayo,633.37,-0.028,mixed,Black Market,633.1871428571428,636.7736666666666
2025-11-13,Galkayo,632.67,-0.255,mixed,Black Market,633.4485714285713,636.376
2025-11-14,Galkayo,631.12,-0.057,mixed,Black Market,633.1185714285714,635.9570000000001
2025-11-15,Galkayo,633.96,0.487,mixed,Black Market,633.1771428571428,635.6896666666667
2025-11-16,Galkayo,635.57,0.25,mixed,Black Market,633.3528571428571,635.4699999999999
2025-11-17,Galkayo,635.63,0.193,mixed,Black Market,633.7471428571429,635.3373333333334
2025-11-18,Galkayo,635.45,0.041,mixed,Black Market,633.9671428571429,635.3593333333334
2025-11-19,Galkayo,637.49,0.24,mixed,Black Market,634.5557142857143,635.325
2025-11-20,Galkayo,636.52,-0.26,mixed,Black Market,635.1057142857143,635.2516666666667
2025-11-21,Galkayo,634.63,-0.212,mixed,Black Market,635.6071428571429,635.258
2025-11-22,Galkayo,635.35,0.044,mixed,Black Market,635.8057142857143,635.2053333333333
2025-11-23,Galkayo,639.26,0.42,mixed,Black Market,636.3328571428572,635.2116666666667
2025-11-24,Galkayo,639.23,0.131,mixed,Black Market,636.8471428571429,635.1980000000001
2025-11-25,Galkayo,638.99,0.012,mixed,Black Market,637.3528571428571,635.2406666666666
2025-11-26,Galkayo,639.49,0.091,mixed,Black Market,637.6385714285715,635.2536666666667
2025-11-27,Galkayo,638.67,-0.171,mixed,Black Market,637.9457142857143,635.197
2025-11-28,Galkayo,643.75,0.602,mixed,Black Market,639.2485714285714,635.3563333333333
2025-11-29,Galkayo,647.98,0.433,mixed,Black Market,641.0528571428571,635.691
2025-11-30,Galkayo,644.76,-0.462,mixed,Black Market,641.8385714285714,635.879
2025-12-01,Galkayo,647.3,0.491,mixed,Black Market,642.9914285714285,636.2853333333334
2025-12-02,Galkayo,644.75,-0.456,mixed,Black Market,643.8142857142857,636.6419999999999
2025-12-03,Galkayo,648.09,0.451,mixed,Black Market,645.0428571428572,637.173
2025-12-04,Galkayo,646.49,-0.268,mixed,Black Market,646.16,637.697
2025-12-05,Galkayo,646.25,0.013,mixed,Black Market,646.5171428571429,638.1903333333335
2025-12-06,Galkayo,646.8,0.055,mixed,Black Market,646.3485714285715,638.7223333333334
2025-12-07,Galkayo,649.82,0.154,mixed,Black Market,647.0714285714286,639.2686666666667
2025-12-08,Galkayo,646.61,-0.195,mixed,Black Market,646.972857142857,639.7040000000001
2025-12-09,Galkayo,647.49,0.049,mixed,Black Market,647.3642857142858,640.1423333333333
2025-12-10,Galkayo,648.57,0.021,mixed,Black Market,647.4328571428572,640.6656666666665
2025-12-11,Galkayo,648.71,-0.242,mixed,Black Market,647.75,641.159
2025-12-12,Galkayo,648.74,0.033,mixed,Black Market,648.1057142857143,641.6713333333333
2025-12-13,Galkayo,650.0,0.279,mixed,Black Market,648.5628571428572,642.249
2025-12-14,Galkayo,648.19,-0.26,mixed,Black Market,648.33,642.818
2025-12-15,Galkayo,650.0,0.584,mixed,Black Market,648.8142857142857,643.3526666666668
2025-12-16,Galkayo,649.42,-0.139,mixed,Black Market,649.09,643.8143333333334
2025-12-17,Galkayo,650.0,-0.059,mixed,Black Market,649.2942857142858,644.2933333333333
2025-12-18,Galkayo,649.51,0.047,mixed,Black Market,649.4085714285713,644.762
2025-12-19,Galkayo,650.0,0.666,mixed,Black Market,649.5885714285714,645.179
2025-12-20,Galkayo,648.85,-0.285,mixed,Black Market,649.4242857142857,645.59
2025-12-21,Galkayo,650.0,0.596,mixed,Black Market,649.6828571428571,646.1023333333334
2025-12-22,Galkayo,650.0,0.241,mixed,Black Market,649.6828571428571,646.5906666666667
2025-12-23,Galkayo,650.0,0.15,mixed,Black Market,649.7657142857144,646.9486666666667
2025-12-24,Galkayo,648.08,-0.129,mixed,Black Market,649.4914285714286,647.2436666666666
2025-12-25,Galkayo,646.18,-0.133,mixed,Black Market,649.0157142857142,647.4833333333333
2025-12-26,Galkayo,645.62,-0.23,mixed,Black Market,648.39,647.6876666666667
2025-12-27,Galkayo,646.11,-0.194,mixed,Black Market,647.9985714285714,647.9356666666666
2025-12-28,Galkayo,642.84,-0.443,mixed,Black Market,646.9757142857143,647.9053333333334
2025-12-29,Galkayo,649.27,0.703,mixed,Black Market,646.8714285714286,647.9483333333334
2025-12-30,Galkayo,650.0,0.423,mixed,Black Market,646.8714285714286,648.1229999999999
2025-12-31,Galkayo,650.0,-0.03,mixed,Black Market,647.1457142857143,648.213
2026-01-01,Galkayo,650.0,0.148,mixed,Black Market,647.6914285714286,648.388
2026-01-02,Galkayo,649.53,0.049,mixed,Black Market,648.25,648.436
2026-01-03,Galkayo,650.0,0.608,mixed,Black Market,648.8057142857143,648.553
2026-01-04,Galkayo,650.0,0.092,mixed,Black Market,649.8285714285714,648.678
2026-01-05,Galkayo,648.88,-0.118,mixed,Black Market,649.7728571428571,648.7473333333332
