date,city,rent_index,food_index,transport_index,utilities_index,internet_index,total_cost_index
2024-04-16,Galkayo,99.58,99.42,104.18,105.14,97.29,101.12
2024-04-17,Galkayo,99.36,99.22,104.43,105.5,96.73,101.05
2024-04-18,Galkayo,99.96,99.05,105.03,104.71,96.84,101.12
2024-04-19,Galkayo,100.17,99.18,105.37,104.28,96.72,101.14
2024-04-20,Galkayo,100.13,100.07,105.62,104.16,96.32,101.26
2024-04-21,Galkayo,100.35,100.58,104.99,103.97,97.27,101.43
2024-04-22,Galkayo,101.29,99.97,105.05,103.79,97.33,101.49
2024-04-23,Galkayo,100.99,100.07,105.58,104.03,96.35,101.4
2024-04-24,Galkayo,100.82,100.17,105.22,104.18,96.51,101.38
2024-04-25,Galkayo,100.8,100.35,105.68,103.94,96.57,101.47
2024-04-26,Galkayo,100.3,100.97,105.24,103.88,96.32,101.34
2024-04-27,Galkayo,100.27,101.57,105.03,104.03,96.55,101.49
2024-04-28,Galkayo,99.81,100.23,104.41,103.21,96.26,100.79
2024-04-29,Galkayo,100.38,100.56,104.33,103.45,96.24,100.99
2024-04-30,Galkayo,100.31,101.03,103.6,103.2,95.75,100.78
2024-05-01,Galkayo,100.15,100.92,104.28,102.86,96.49,100.94
2024-05-02,Galkayo,100.32,101.83,103.18,103.36,96.03,100.95
2024-05-03,Galkayo,100.13,101.96,102.77,104.22,95.9,101.0
2024-05-04,Galkayo,101.15,102.26,102.24,103.87,94.98,100.9
2024-05-05,Galkayo,101.11,101.85,101.84,104.51,95.05,100.87
2024-05-06,Galkayo,100.92,101.64,101.54,105.55,95.98,101.13
2024-05-07,Galkayo,100.88,101.57,101.12,105.34,96.58,101.1
2024-05-08,Galkayo,101.08,101.83,101.34,105.24,96.27,101.15
2024-05-09,Galkayo,101.24,102.36,101.54,105.51,96.01,101.33
2024-05-10,Galkayo,100.91,102.21,101.67,105.55,96.08,101.29
2024-05-11,Galkayo,100.17,102.11,101.98,105.59,96.53,101.28
2024-05-12,Galkayo,99.6,101.92,102.82,106.13,96.36,101.37
2024-05-13,Galkayo,99.81,102.98,103.02,105.61,95.96,101.48
2024-05-14,Galkayo,99.94,103.25,103.43,104.4,96.1,101.42
2024-05-15,Galkayo,100.71,103.49,103.19,104.93,96.16,101.7
2024-05-16,Galkayo,101.14,103.99,103.02,105.24,96.56,101.99
2024-05-17,Galkayo,101.17,104.08,103.0,106.09,96.47,102.16
2024-05-18,Galkayo,101.32,104.24,103.35,106.26,95.84,102.2
2024-05-19,Galkayo,101.28,104.63,102.86,106.9,95.82,102.3
2024-05-20,Galkayo,102.22,104.53,103.34,107.17,95.43,102.54
2024-05-21,Galkayo,102.63,105.5,103.25,107.99,95.16,102.91
2024-05-22,Galkayo,102.88,105.4,102.36,108.27,95.98,102.98
2024-05-23,Galkayo,102.9,105.04,102.09,107.9,95.58,102.7
2024-05-24,Galkayo,102.75,104.82,101.81,107.16,95.63,102.44
2024-05-25,Galkayo,101.55,103.64,101.39,106.83,95.76,101.83
2024-05-26,Galkayo,101.85,103.84,101.45,105.76,94.8,101.54
2024-05-27,Galkayo,102.42,103.97,100.98,105.02,94.43,101.37
2024-05-28,Galkayo,102.9,103.82,99.92,104.58,94.33,101.11
2024-05-29,Galkayo,103.67,102.91,100.91,105.1,95.22,101.56
2024-05-30,Galkayo,103.28,103.08,101.16,105.21,95.26,101.6
2024-05-31,Galkayo,103.65,103.1,101.43,106.41,95.03,101.92
2024-06-01,Galkayo,103.37,102.4,101.71,105.77,95.8,101.81
2024-06-02,Galkayo,103.93,103.23,101.46,105.75,95.76,102.03
2024-06-03,Galkayo,103.14,103.06,101.11,106.23,95.3,101.77
2024-06-04,Galkayo,102.45,103.37,101.0,105.95,95.38,101.63
2024-06-05,Galkayo,101.71,103.39,102.21,105.71,95.41,101.69
2024-06-06,Galkayo,101.93,103.73,102.32,105.32,95.89,101.84
2024-06-07,Galkayo,101.54,103.68,102.55,105.32,96.34,101.88
2024-06-08,Galkayo,101.98,103.88,102.07,104.25,96.7,101.78
2024-06-09,Galkayo,101.73,103.34,102.08,104.63,96.58,101.67
2024-06-10,Galkayo,101.78,103.09,101.84,104.49,96.63,101.57
2024-06-11,Galkayo,103.02,102.57,102.98,105.95,96.28,102.16
2024-06-12,Galkayo,102.99,102.75,102.82,105.54,96.82,102.18
2024-06-13,Galkayo,103.29,102.83,102.89,106.14,96.94,102.42
2024-06-14,Galkayo,103.28,102.63,102.38,106.73,96.28,102.26
2024-06-15,Galkayo,103.38,101.97,101.29,107.36,95.79,101.96
2024-06-16,Galkayo,103.59,102.2,100.95,107.7,96.29,102.15
2024-06-17,Galkayo,103.83,102.32,100.47,107.63,95.62,101.97
2024-06-18,Galkayo,103.45,102.23,100.85,108.06,96.72,102.26
2024-06-19,Galkayo,103.51,102.54,100.57,107.9,96.77,102.26
2024-06-20,Galkayo,103.77,101.91,100.22,107.53,96.51,101.99
2024-06-21,Galkayo,103.95,101.61,100.75,106.92,96.0,101.84
2024-06-22,Galkayo,103.83,100.7,100.56,107.78,96.32,101.84
2024-06-23,Galkayo,103.08,101.43,100.88,108.03,96.48,101.98
2024-06-24,Galkayo,103.1,102.05,100.41,107.03,96.08,101.74
2024-06-25,Galkayo,102.48,101.9,99.83,106.86,96.17,101.45
2024-06-26,Galkayo,102.68,102.05,100.05,107.47,96.62,101.77
2024-06-27,Galkayo,103.65,101.94,99.31,108.58,96.14,101.92
2024-06-28,Galkayo,103.74,102.38,99.48,107.85,96.77,102.04
2024-06-29,Galkayo,103.37,102.31,99.19,107.82,96.51,101.84
2024-06-30,Galkayo,102.71,102.6,99.57,107.82,96.95,101.93
2024-07-01,Galkayo,102.47,104.88,99.64,107.18,97.53,102.34
2024-07-02,Galkayo,101.39,105.26,98.39,106.62,97.05,101.74
2024-07-03,Galkayo,101.53,105.62,98.82,106.89,96.56,101.88
2024-07-04,Galkayo,101.93,105.93,99.34,107.3,96.18,102.14
2024-07-05,Galkayo,101.68,106.2,99.59,107.26,95.97,102.14
2024-07-06,Galkayo,101.33,106.46,99.06,107.16,96.61,102.12
2024-07-07,Galkayo,100.81,105.73,99.7,106.8,96.68,101.95
2024-07-08,Galkayo,101.1,106.59,100.17,106.39,97.39,102.33
2024-07-09,Galkayo,101.05,106.56,100.4,105.53,97.67,102.24
2024-07-10,Galkayo,101.09,106.41,100.28,105.78,97.6,102.23
2024-07-11,Galkayo,101.27,106.88,99.76,105.41,96.89,102.04
2024-07-12,Galkayo,101.59,105.92,99.7,105.58,96.54,101.87
2024-07-13,Galkayo,101.61,106.1,100.02,105.72,95.57,101.8
2024-07-14,Galkayo,101.12,105.48,99.5,106.33,95.67,101.62
2024-07-15,Galkayo,101.22,105.12,99.18,106.11,96.2,101.57
2024-07-16,Galkayo,101.78,104.72,99.3,107.09,95.7,101.72
2024-07-17,Galkayo,100.98,104.93,99.76,107.19,95.65,101.7
2024-07-18,Galkayo,101.57,104.49,98.8,107.44,95.51,101.56
2024-07-19,Galkayo,101.46,104.95,98.47,107.69,96.49,101.81
2024-07-20,Galkayo,101.68,104.79,99.09,107.95,97.17,102.14
2024-07-21,Galkayo,102.46,104.43,98.48,107.63,97.72,102.14
2024-07-22,Galkayo,102.47,104.84,98.54,107.66,97.86,102.27
2024-07-23,Galkayo,101.8,104.74,98.79,108.36,97.66,102.27
2024-07-24,Galkayo,102.55,105.78,98.02,108.03,97.35,102.34
2024-07-25,Galkayo,102.7,106.56,98.07,107.8,96.62,102.35
2024-07-26,Galkayo,102.52,106.11,98.15,108.67,96.59,102.41
2024-07-27,Galkayo,102.07,105.87,98.1,108.37,96.14,102.11
2024-07-28,Galkayo,102.23,106.02,97.74,107.8,96.94,102.14
2024-07-29,Galkayo,101.95,105.17,96.63,107.93,96.18,101.57
2024-07-30,Galkayo,101.39,105.66,96.7,108.75,96.39,101.78
2024-07-31,Galkayo,100.51,105.33,96.81,109.29,96.71,101.73
2024-08-01,Galkayo,100.32,104.86,97.14,110.74,96.48,101.91
2024-08-02,Galkayo,100.23,104.96,96.78,111.31,96.06,101.87
2024-08-03,Galkayo,100.26,104.17,95.73,112.31,96.18,101.73
2024-08-04,Galkayo,99.47,104.48,96.0,112.67,95.98,101.72
2024-08-05,Galkayo,99.24,103.83,96.36,112.7,97.0,101.83
2024-08-06,Galkayo,99.72,103.36,97.05,112.9,96.97,102.0
2024-08-07,Galkayo,100.42,103.58,97.25,113.43,97.32,102.4
2024-08-08,Galkayo,100.1,103.06,97.51,113.03,97.08,102.16
2024-08-09,Galkayo,100.62,102.34,97.77,112.7,96.56,102.0
2024-08-10,Galkayo,100.86,102.15,97.69,112.42,95.68,101.76
2024-08-11,Galkayo,100.62,102.4,96.88,112.05,95.79,101.55
2024-08-12,Galkayo,100.58,102.7,96.56,111.91,95.81,101.51
2024-08-13,Galkayo,100.86,102.65,96.5,112.35,95.83,101.64
2024-08-14,Galkayo,101.19,102.11,96.25,112.22,96.27,101.61
2024-08-15,Galkayo,101.71,101.98,95.85,112.15,96.82,101.7
2024-08-16,Galkayo,102.2,101.79,95.87,111.64,97.17,101.73
2024-08-17,Galkayo,101.87,101.4,95.72,112.59,96.48,101.61
2024-08-18,Galkayo,102.16,101.69,94.82,112.58,96.51,101.55
2024-08-19,Galkayo,102.11,101.75,95.16,112.24,96.89,101.63
2024-08-20,Galkayo,101.47,101.55,95.3,111.25,96.73,101.26
2024-08-21,Galkayo,101.21,101.5,94.9,111.8,96.07,101.1
2024-08-22,Galkayo,101.4,101.34,94.59,111.28,95.25,100.77
2024-08-23,Galkayo,101.72,102.06,95.19,110.78,95.51,101.05
2024-08-24,Galkayo,102.18,101.44,95.26,111.38,94.86,101.02
2024-08-25,Galkayo,101.71,101.52,95.53,110.9,95.12,100.96
2024-08-26,Galkayo,101.35,101.83,95.93,110.62,94.84,100.92
2024-08-27,Galkayo,101.01,101.28,95.81,110.7,94.68,100.7
2024-08-28,Galkayo,100.64,101.28,95.24,110.89,95.08,100.62
2024-08-29,Galkayo,100.92,101.49,94.8,111.05,95.4,100.73
2024-08-30,Galkayo,100.65,101.82,94.35,110.75,96.05,100.72
2024-08-31,Galkayo,100.24,102.35,94.53,110.39,95.99,100.7
2024-09-01,Galkayo,99.93,101.54,94.85,110.88,96.36,100.71
2024-09-02,Galkayo,100.25,101.12,94.84,110.75,96.27,100.65
2024-09-03,Galkayo,100.6,101.31,94.61,112.05,95.69,100.85
2024-09-04,Galkayo,100.14,101.34,94.67,111.68,95.37,100.64
2024-09-05,Galkayo,100.08,100.71,94.79,111.78,94.61,100.39
2024-09-06,Galkayo,100.24,100.81,95.27,112.0,94.89,100.64
2024-09-07,Galkayo,101.02,100.98,94.68,111.56,94.86,100.62
2024-09-08,Galkayo,101.29,100.97,95.02,110.86,95.31,100.69
2024-09-09,Galkayo,100.92,100.87,95.32,111.86,95.29,100.85
2024-09-10,Galkayo,100.74,100.93,94.45,111.33,95.19,100.53
2024-09-11,Galkayo,99.85,100.97,94.83,110.63,95.35,100.33
2024-09-12,Galkayo,98.95,101.12,94.87,109.37,95.15,99.89
2024-09-13,Galkayo,98.84,101.03,95.47,109.71,95.51,100.11
2024-09-14,Galkayo,98.59,101.59,95.83,110.18,95.24,100.29
2024-09-15,Galkayo,98.11,102.39,95.94,109.6,94.79,100.17
2024-09-16,Galkayo,98.63,103.5,95.9,110.41,95.45,100.78
2024-09-17,Galkayo,98.39,102.99,96.18,110.32,95.19,100.61
2024-09-18,Galkayo,98.03,102.21,96.48,110.21,94.68,100.32
2024-09-19,Galkayo,97.84,101.93,96.4,110.65,94.8,100.33
2024-09-20,Galkayo,97.59,101.94,95.83,110.62,94.59,100.12
2024-09-21,Galkayo,96.99,102.08,96.38,110.42,94.23,100.02
2024-09-22,Galkayo,97.05,101.94,96.58,110.45,94.88,100.18
2024-09-23,Galkayo,96.7,102.7,96.99,110.52,94.55,100.29
2024-09-24,Galkayo,96.73,103.16,96.68,111.12,94.85,100.51
2024-09-25,Galkayo,96.47,102.55,97.49,110.93,95.36,100.56
2024-09-26,Galkayo,96.36,102.85,98.51,111.42,96.22,101.07
2024-09-27,Galkayo,96.81,103.01,98.47,112.62,96.16,101.41
2024-09-28,Galkayo,96.16,102.38,98.49,112.61,95.21,100.97
2024-09-29,Galkayo,95.78,102.78,98.54,112.62,94.8,100.9
2024-09-30,Galkayo,95.64,102.7,98.49,112.78,95.52,101.03
2024-10-01,Galkayo,95.12,103.06,98.66,112.57,94.95,100.87
2024-10-02,Galkayo,94.31,103.6,98.69,112.21,95.0,100.76
2024-10-03,Galkayo,94.43,104.38,98.72,112.38,95.38,101.06
2024-10-04,Galkayo,94.2,104.49,99.59,112.84,95.13,101.25
2024-10-05,Galkayo,94.98,104.42,99.92,113.18,95.59,101.62
2024-10-06,Galkayo,93.98,103.95,100.14,114.07,95.58,101.54
2024-10-07,Galkayo,93.96,105.11,100.07,113.81,96.3,101.85
2024-10-08,Galkayo,94.6,105.29,100.51,114.56,95.66,102.13
2024-10-09,Galkayo,93.4,106.05,100.48,113.71,95.13,101.75
2024-10-10,Galkayo,94.22,106.1,100.74,115.06,94.66,102.16
2024-10-11,Galkayo,93.83,105.7,100.36,114.21,94.81,101.78
2024-10-12,Galkayo,92.52,105.51,100.31,114.55,95.74,101.73
2024-10-13,Galkayo,92.2,105.64,100.62,114.75,95.36,101.71
2024-10-14,Galkayo,91.69,105.29,100.28,114.63,95.82,101.54
2024-10-15,Galkayo,91.88,105.75,100.52,115.8,94.97,101.79
2024-10-16,Galkayo,91.7,106.07,100.75,116.59,94.88,102.0
2024-10-17,Galkayo,91.7,106.43,100.95,116.33,95.85,102.25
2024-10-18,Galkayo,91.69,106.35,100.65,115.99,96.27,102.19
2024-10-19,Galkayo,92.12,106.52,100.27,114.99,97.14,102.21
2024-10-20,Galkayo,92.65,106.63,100.37,115.08,97.07,102.36
2024-10-21,Galkayo,92.23,106.5,100.65,114.17,97.69,102.25
2024-10-22,Galkayo,91.82,106.78,100.9,115.23,97.04,102.35
2024-10-23,Galkayo,91.84,106.9,100.87,116.02,96.68,102.46
2024-10-24,Galkayo,91.72,107.9,100.76,115.83,96.73,102.59
2024-10-25,Galkayo,92.18,107.96,100.5,115.35,96.6,102.52
2024-10-26,Galkayo,91.55,106.83,101.49,114.43,96.92,102.25
2024-10-27,Galkayo,91.61,108.1,101.5,114.79,96.68,102.54
2024-10-28,Galkayo,92.01,108.26,100.82,115.54,96.92,102.71
2024-10-29,Galkayo,91.61,107.71,100.22,115.58,96.42,102.31
2024-10-30,Galkayo,92.18,107.89,101.27,115.35,96.12,102.56
2024-10-31,Galkayo,92.54,107.65,102.03,114.01,96.19,102.48
2024-11-01,Galkayo,92.88,107.75,101.87,113.03,95.94,102.29
2024-11-02,Galkayo,93.05,108.33,101.26,112.73,95.52,102.18
2024-11-03,Galkayo,92.16,107.24,101.03,112.65,95.0,101.62
2024-11-04,Galkayo,92.02,107.66,101.89,111.31,95.66,101.71
2024-11-05,Galkayo,91.52,108.17,101.01,111.11,96.8,101.72
2024-11-06,Galkayo,91.83,108.6,99.81,110.1,96.51,101.37
2024-11-07,Galkayo,91.7,108.9,100.06,109.89,95.3,101.17
2024-11-08,Galkayo,91.09,108.15,99.55,109.78,95.52,100.82
2024-11-09,Galkayo,91.54,108.34,99.69,109.79,95.66,101.0
2024-11-10,Galkayo,91.74,108.25,99.23,109.63,95.62,100.89
2024-11-11,Galkayo,91.27,108.86,98.62,108.65,95.71,100.62
2024-11-12,Galkayo,91.26,110.13,98.34,108.51,95.65,100.78
2024-11-13,Galkayo,91.39,110.02,97.78,108.7,96.27,100.83
2024-11-14,Galkayo,90.55,109.13,97.22,108.45,95.97,100.26
2024-11-15,Galkayo,90.69,109.04,97.28,108.49,96.27,100.35
2024-11-16,Galkayo,90.66,108.58,96.4,108.85,96.13,100.12
2024-11-17,Galkayo,90.13,108.56,96.05,110.11,95.28,100.03
2024-11-18,Galkayo,89.99,109.62,95.77,110.06,95.31,100.15
2024-11-19,Galkayo,90.36,109.85,94.2,110.37,95.16,99.99
2024-11-20,Galkayo,90.77,110.35,93.65,109.69,95.14,99.92
2024-11-21,Galkayo,90.87,109.65,93.34,110.28,95.25,99.88
2024-11-22,Galkayo,91.6,109.73,93.47,110.6,95.47,100.18
2024-11-23,Galkayo,91.34,109.65,93.52,110.44,95.2,100.03
2024-11-24,Galkayo,90.67,109.28,93.13,110.47,95.3,99.77
2024-11-25,Galkayo,91.01,109.29,92.38,111.25,95.34,99.85
2024-11-26,Galkayo,91.23,110.2,92.32,110.92,95.95,100.12
2024-11-27,Galkayo,91.72,110.07,92.13,110.54,94.96,99.89
2024-11-28,Galkayo,91.88,110.68,92.15,109.36,94.49,99.71
2024-11-29,Galkayo,92.18,109.79,92.04,109.3,94.76,99.61
2024-11-30,Galkayo,92.37,109.56,92.83,109.71,93.9,99.67
2024-12-01,Galkayo,91.92,110.19,92.86,109.39,94.38,99.75
2024-12-02,Galkayo,91.69,110.33,91.97,110.54,95.41,99.99
2024-12-03,Galkayo,92.65,111.02,92.25,110.02,95.75,100.34
2024-12-04,Galkayo,92.6,111.38,91.85,110.48,96.38,100.54
2024-12-05,Galkayo,92.31,111.96,91.34,110.78,96.18,100.51
2024-12-06,Galkayo,92.87,112.38,90.61,110.45,95.96,100.45
2024-12-07,Galkayo,93.08,111.67,90.53,110.86,96.12,100.45
2024-12-08,Galkayo,92.9,110.49,90.66,110.39,95.92,100.07
2024-12-09,Galkayo,92.86,110.03,91.14,110.65,96.47,100.23
2024-12-10,Galkayo,93.3,110.26,90.54,110.1,96.88,100.22
2024-12-11,Galkayo,92.97,110.88,90.33,110.22,96.12,100.11
2024-12-12,Galkayo,93.04,110.64,90.11,111.88,95.96,100.33
2024-12-13,Galkayo,92.04,110.73,90.81,111.61,95.22,100.08
2024-12-14,Galkayo,91.79,110.24,90.91,111.93,95.44,100.06
2024-12-15,Galkayo,91.53,109.93,90.57,112.44,95.02,99.9
2024-12-16,Galkayo,91.17,109.95,90.97,112.38,95.92,100.08
2024-12-17,Galkayo,91.58,109.57,91.0,113.5,96.34,100.4
2024-12-18,Galkayo,92.38,109.16,91.49,113.03,96.04,100.42
2024-12-19,Galkayo,93.05,109.03,90.96,113.76,95.75,100.51
2024-12-20,Galkayo,92.86,109.05,91.35,113.96,94.71,100.39
2024-12-21,Galkayo,92.91,108.66,90.82,113.07,94.3,99.95
2024-12-22,Galkayo,92.59,108.68,90.82,112.77,94.33,99.84
2024-12-23,Galkayo,92.57,108.33,90.53,112.48,94.34,99.65
2024-12-24,Galkayo,92.92,107.8,90.31,112.72,94.17,99.59
2024-12-25,Galkayo,92.98,107.03,89.3,112.83,94.44,99.32
2024-12-26,Galkayo,92.42,107.42,89.19,113.02,94.42,99.29
2024-12-27,Galkayo,92.84,106.84,89.52,113.18,93.46,99.17
2024-12-28,Galkayo,92.32,107.02,90.13,113.05,93.86,99.28
2024-12-29,Galkayo,91.77,106.78,89.87,113.67,93.97,99.21
2024-12-30,Galkayo,91.4,107.29,89.63,114.67,94.29,99.46
2024-12-31,Galkayo,91.45,106.81,89.71,113.74,94.98,99.34
2025-01-01,Galkayo,91.36,107.92,89.4,113.11,94.51,99.26
2025-01-02,Galkayo,91.61,108.39,90.24,113.04,93.34,99.32
2025-01-03,Galkayo,90.71,108.98,89.39,112.79,93.78,99.13
2025-01-04,Galkayo,91.36,108.89,89.52,112.97,94.35,99.42
2025-01-05,Galkayo,91.77,108.4,89.59,112.13,94.46,99.27
2025-01-06,Galkayo,91.54,108.34,88.96,113.0,94.44,99.25
2025-01-07,Galkayo,92.03,107.82,88.86,112.49,93.35,98.91
2025-01-08,Galkayo,91.14,107.18,89.03,112.11,93.41,98.57
2025-01-09,Galkayo,90.91,106.94,88.4,113.15,93.03,98.49
2025-01-10,Galkayo,91.34,107.6,87.82,112.57,92.41,98.35
2025-01-11,Galkayo,92.16,106.51,88.79,112.41,93.35,98.64
2025-01-12,Galkayo,92.09,105.47,88.95,112.33,92.99,98.37
2025-01-13,Galkayo,92.14,106.02,88.29,112.51,93.7,98.53
2025-01-14,Galkayo,92.27,105.71,88.81,111.95,94.14,98.58
2025-01-15,Galkayo,92.77,104.99,88.63,112.15,93.56,98.42
2025-01-16,Galkayo,93.56,104.96,87.93,111.13,93.98,98.31
2025-01-17,Galkayo,93.7,104.33,87.95,110.41,94.55,98.19
2025-01-18,Galkayo,93.66,104.57,87.33,111.12,94.62,98.26
2025-01-19,Galkayo,93.43,104.65,87.06,110.86,94.2,98.04
2025-01-20,Galkayo,93.77,104.25,86.87,109.88,94.51,97.86
2025-01-21,Galkayo,93.16,104.62,86.55,110.65,94.11,97.82
2025-01-22,Galkayo,93.61,104.79,85.92,111.14,93.7,97.83
2025-01-23,Galkayo,94.0,104.56,86.28,110.27,92.79,97.58
2025-01-24,Galkayo,94.54,103.82,85.4,110.41,92.22,97.28
2025-01-25,Galkayo,94.94,104.22,84.97,111.17,91.86,97.43
2025-01-26,Galkayo,95.55,103.59,85.54,111.08,90.93,97.34
2025-01-27,Galkayo,95.54,103.22,85.1,110.54,90.92,97.06
2025-01-28,Galkayo,95.16,103.32,85.12,110.29,90.9,96.96
2025-01-29,Galkayo,94.73,104.06,85.21,110.78,90.91,97.14
2025-01-30,Galkayo,95.22,104.64,85.05,111.03,90.04,97.2
2025-01-31,Galkayo,95.19,104.06,85.4,110.18,90.49,97.06
2025-02-01,Galkayo,94.72,103.78,86.26,109.64,90.14,96.91
2025-02-02,Galkayo,94.01,102.73,85.69,109.85,90.0,96.46
2025-02-03,Galkayo,94.56,103.1,85.53,109.57,90.44,96.64
2025-02-04,Galkayo,94.35,103.47,85.33,108.48,90.56,96.44
2025-02-05,Galkayo,93.73,103.43,85.45,109.19,90.22,96.41
2025-02-06,Galkayo,94.29,102.71,85.47,110.23,89.89,96.52
2025-02-07,Galkayo,94.71,102.94,85.53,110.37,90.06,96.72
2025-02-08,Galkayo,94.52,102.21,85.19,109.96,91.15,96.61
2025-02-09,Galkayo,94.03,101.69,84.87,111.14,90.97,96.54
2025-02-10,Galkayo,93.95,101.31,84.9,111.59,90.68,96.48
2025-02-11,Galkayo,94.31,101.75,85.63,111.97,90.56,96.85
2025-02-12,Galkayo,94.99,102.16,85.61,112.07,90.25,97.02
2025-02-13,Galkayo,95.54,102.23,85.55,113.07,90.67,97.41
2025-02-14,Galkayo,95.81,101.49,86.0,113.7,90.91,97.58
2025-02-15,Galkayo,96.58,101.98,86.47,113.5,90.54,97.82
2025-02-16,Galkayo,96.61,103.36,87.24,114.02,90.16,98.28
2025-02-17,Galkayo,97.38,102.02,87.03,113.94,91.01,98.27
2025-02-18,Galkayo,96.26,101.98,87.0,113.83,90.51,97.91
2025-02-19,Galkayo,95.87,102.32,87.01,114.75,91.2,98.23
2025-02-20,Galkayo,95.37,102.62,87.17,114.49,91.68,98.27
2025-02-21,Galkayo,96.28,103.13,87.51,115.14,91.83,98.78
2025-02-22,Galkayo,96.31,102.97,87.48,114.98,92.07,98.76
2025-02-23,Galkayo,96.4,103.29,86.79,115.9,91.9,98.86
2025-02-24,Galkayo,96.59,102.71,86.01,115.35,91.72,98.47
2025-02-25,Galkayo,96.35,103.53,86.05,115.84,91.35,98.62
2025-02-26,Galkayo,97.23,103.73,86.03,115.43,91.16,98.72
2025-02-27,Galkayo,97.18,104.18,86.62,116.12,91.18,99.05
2025-02-28,Galkayo,97.96,104.58,86.35,115.72,90.94,99.11
2025-03-01,Galkayo,96.56,104.95,86.32,116.0,90.9,98.95
2025-03-02,Galkayo,96.84,104.24,87.04,115.92,91.16,99.04
2025-03-03,Galkayo,97.34,103.21,87.27,116.16,91.84,99.17
2025-03-04,Galkayo,97.07,103.01,86.63,115.42,91.52,98.73
2025-03-05,Galkayo,96.46,104.25,86.16,115.84,90.79,98.7
2025-03-06,Galkayo,95.75,103.86,86.25,116.66,91.08,98.72
2025-03-07,Galkayo,95.02,104.37,86.12,116.85,90.79,98.63
2025-03-08,Galkayo,95.35,104.72,85.45,116.79,91.26,98.71
2025-03-09,Galkayo,95.2,105.1,86.16,117.69,90.5,98.93
2025-03-10,Galkayo,94.59,104.02,86.2,117.09,90.22,98.42
2025-03-11,Galkayo,94.21,104.42,85.65,117.85,90.25,98.48
2025-03-12,Galkayo,94.5,103.45,85.43,118.63,89.86,98.37
2025-03-13,Galkayo,94.77,103.22,85.57,118.96,90.02,98.51
2025-03-14,Galkayo,94.36,102.04,85.97,119.13,89.78,98.26
2025-03-15,Galkayo,94.26,101.81,85.52,118.42,89.43,97.89
2025-03-16,Galkayo,95.27,101.58,84.7,117.62,89.63,97.76
2025-03-17,Galkayo,94.86,101.43,85.3,117.05,89.92,97.71
2025-03-18,Galkayo,95.44,102.07,84.89,116.24,90.24,97.77
2025-03-19,Galkayo,95.56,101.95,84.91,116.89,89.77,97.82
2025-03-20,Galkayo,95.41,102.24,85.44,116.85,90.38,98.06
2025-03-21,Galkayo,94.97,102.93,85.7,116.51,90.11,98.04
2025-03-22,Galkayo,94.77,102.13,85.81,117.16,90.6,98.09
2025-03-23,Galkayo,95.45,102.37,85.75,116.98,90.28,98.16
2025-03-24,Galkayo,95.46,102.67,86.47,117.16,90.88,98.53
2025-03-25,Galkayo,95.58,102.01,86.36,117.66,90.55,98.43
2025-03-26,Galkayo,96.17,101.97,86.76,118.17,90.53,98.72
2025-03-27,Galkayo,96.75,101.11,86.32,118.2,90.17,98.51
2025-03-28,Galkayo,96.46,101.36,86.15,118.48,89.67,98.42
2025-03-29,Galkayo,96.54,101.27,86.53,119.87,89.71,98.78
2025-03-30,Galkayo,95.96,101.96,86.69,120.24,89.63,98.9
2025-03-31,Galkayo,95.83,102.21,86.57,119.56,89.03,98.64
2025-04-01,Galkayo,95.14,102.3,86.09,119.43,89.08,98.41
2025-04-02,Galkayo,94.51,101.86,85.63,119.83,89.71,98.31
2025-04-03,Galkayo,94.54,101.96,85.49,120.12,90.05,98.43
2025-04-04,Galkayo,94.77,101.99,85.97,120.8,90.29,98.77
2025-04-05,Galkayo,94.68,102.11,85.6,120.25,90.48,98.62
2025-04-06,Galkayo,94.8,101.5,85.98,120.67,90.98,98.79
2025-04-07,Galkayo,94.7,101.2,86.16,121.08,90.15,98.66
2025-04-08,Galkayo,94.78,102.16,86.73,121.36,90.28,99.06
2025-04-09,Galkayo,95.01,101.33,86.16,121.06,89.54,98.62
2025-04-10,Galkayo,94.64,101.81,85.23,121.5,89.34,98.5
2025-04-11,Galkayo,94.61,101.97,84.89,120.29,88.49,98.05
2025-04-12,Galkayo,94.15,103.26,84.7,120.27,88.97,98.27
2025-04-13,Galkayo,94.04,103.08,85.11,120.81,89.06,98.42
2025-04-14,Galkayo,94.34,103.61,85.55,121.1,89.58,98.84
2025-04-15,Galkayo,94.55,103.26,85.92,121.29,89.92,98.99
2025-04-16,Galkayo,94.05,103.26,86.5,120.1,89.73,98.73
2025-04-17,Galkayo,93.33,102.67,86.76,120.18,90.26,98.64
2025-04-18,Galkayo,93.19,102.83,87.13,120.19,89.9,98.65
2025-04-19,Galkayo,93.57,103.57,87.52,121.41,90.78,99.37
2025-04-20,Galkayo,92.93,104.0,87.14,121.6,90.51,99.23
2025-04-21,Galkayo,93.14,104.11,87.66,121.79,90.4,99.42
2025-04-22,Galkayo,94.33,104.62,87.84,121.76,91.51,100.01
2025-04-23,Galkayo,93.61,104.25,88.38,121.97,90.83,99.81
2025-04-24,Galkayo,92.93,104.26,88.44,122.83,91.02,99.9
2025-04-25,Galkayo,92.47,104.79,88.76,122.38,90.36,99.75
2025-04-26,Galkayo,92.23,104.85,88.7,122.2,89.98,99.59
2025-04-27,Galkayo,91.59,105.14,89.04,121.92,89.82,99.5
